"At","Sentimen","Review","Bintang","Aspek"
"2019-04-25 22:21:58","0","setiap saya mau check out barang selalu saja aplikasi terhenti sendiri,tolong segera diperbaiki","3","Tampilan"
"2019-04-25 22:10:56","-1","lamban","2","Lainnya"
"2019-04-25 21:41:18","0","appnya ngelag mulu , baru checkout aja udh harus selalu email emailan sama cs nya , karna app nya eror","3","Layanan"
"2019-04-25 21:07:48","0","saya download apl ini udah bbrp hari. pas kemaren ada pemberitahuan buat di perbaharuin, tapi ditolak dl. pas di tap ke keranjang malah eror. Nah saya perbaharuin, tapi pas buka apl nya lg malah eror mulu. Gimana ini? apa sarannya?","3","Tampilan"
"2019-04-25 20:45:29","-1","error mulu kesel jadi gabisa beli beli","1","Lainnya"
"2019-04-25 20:20:17","-1","aplikasinya engga bagus😥tiap mau view close sendiri. tolong utk diperbaiki lagi","1","Tampilan"
"2019-04-25 20:10:59","0","SUPER LEMOTTTTTTTTTTTTTTTT","3","Lainnya"
"2019-04-25 19:58:11","0","Mau order susah bngtt eror terus udh seharian sprti itu gmna saya mau beli","3","Tampilan"
"2019-04-25 19:41:42","-1","kenapa ya aplikasinya suka keluar sendiri padahal baru dibuka sebentar tolong ditingkatkan lagi ya kualitasnya","1","Tampilan"
"2019-04-25 19:29:59","-1","lemot banget","2","Lainnya"
"2019-04-25 19:05:43","-1","abis update malah jd ngaco, aplikasi berhenti mendadak dangdut, tiap x klik buy now, selalu keluar aplikasi...malesin.","1","Tampilan"
"2019-04-25 18:47:07","-1","Lambat sekali, tidak layak pakai","1","Lainnya"
"2019-04-25 18:15:03","0","Loading terus","3","Lainnya"
"2019-04-25 17:50:34","-1","aplikasi sering error sering ngeluarin sendiri,,bikin sebel, bikin bete, pas klik product langsung keluar terus, mau check out juga langsung keluar terus","1","Tampilan"
"2019-04-25 17:34:44","-1","udah dua kali update, kirain udah gak eror, ternyata masih :( gimana mau belanja, baru buka produk aja eh tekeluar lagi ke menu brand nya :(","2","Tampilan"
"2019-04-25 17:29:28","-1","Aplikasinya sering banget ngelag dan error. Padahal udah mau lihat keranjang untuk checkout, tapi error mulu. Kalau gini, gimana mau belanja. :(( Ini aplikasi memang untuk belanja gak sih...Tolong dong diperbaikin.","1","Tampilan"
"2019-04-25 17:26:45","-1","kurang bagus..loadingnya kebangetan..perbaiki sistem biar gak kalah sama aplikasi2 belanja lainnya","1","Tampilan"
"2019-04-25 17:11:22","0","lemot min..tolong perbaikin kadang error juga","3","Lainnya"
"2019-04-25 16:19:50","1","bags","5","Lainnya"
"2019-04-25 14:54:06","-1","eror bngt aplikasinya. susah mau buka2 juga.","1","Lainnya"
"2019-04-25 14:52:29","-1","lemot parah","2","Lainnya"
"2019-04-25 13:56:53","1","good","5","Lainnya"
"2019-04-25 12:58:16","1","ini kenapa aplikasinya ketutup terus tiap mau lihat produkk 😭","4","Tampilan"
"2019-04-25 11:04:39","1","good","5","Lainnya"
"2019-04-25 11:03:34","1","Membantu banget buat yg suka update di soco, banyak promo, apalagi bulan ini ada promo 50% off kalau belanja lewat soco app!","5","Layanan"
"2019-04-25 09:23:34","-1","setiap mau order barang aplikasi selalu keluar sendiri terus :'","2","Tampilan"
"2019-04-25 08:56:57","-1","gak bisa beli produk, jangan kan beli, tiap mau buka produk aja ke close terus. cape juga kali kayak gitu, tolong di perbaiki lah","1","Tampilan"
"2019-04-25 08:19:04","-1","setiap saya mau ngeview product pasti ke close kenapa ya?","2","Tampilan"
"2019-04-25 08:18:41","0","lemooott , padahal good application","3","Lainnya"
"2019-04-25 08:10:36","1","kenapa setiap mau view barang selalu keluar sendiri, kirain hpnya yang rusak ternyata emang aplikasinya 🤦","4","Tampilan"
"2019-04-25 07:13:27","-1","gimana mau belanja,setiap buka produk aja udah forced closed.boro2 mau checkout 😅.tolong secepatnya di perbaiki","1","Tampilan"
"2019-04-25 06:57:02","1","Menurutku aplikasinya dah bagus. Good job social bella.","5","Lainnya"
"2019-04-25 06:35:47","-1","baru ngeklik sekali sudah error pdhl aplikasi baru di update. akhirnya pesen lewat website juga.","1","Tampilan"
"2019-04-24 23:23:27","-1","setiap mau pilih order item, app lgsg force keluar gitu siihh😢","2","Tampilan"
"2019-04-24 23:22:31","-1","setiap mau masukkan keranjang selalu gabisa dan balik lagi ke halaman sebelumnya","1","Tampilan"
"2019-04-24 23:02:41","-1","aplikasi selalu tertutup ketika ingin membuka produk","2","Tampilan"
"2019-04-24 22:54:27","-1","kenapa sih saat saya mau belanja tbtb keluar sendiri...","2","Tampilan"
"2019-04-24 22:52:52","-1","ga bsa2 mau belanja","1","Lainnya"
"2019-04-24 22:28:50","-1","sumpah jelek bgt app nya. tiap mau order lgsg keluar sendiri . jadi nya ordernya via web. buka app nya buat checkout lgsg. mesti gitu dlu biar bs dpt disc nya krn order via app. mayan disc 100k","1","Tampilan"
"2019-04-24 21:55:46","-1","lemot,bug mulu. gak bisa belanja parah. mending gak usah pake aplikasi kalo gk bisa di pake buat belanja.","1","Lainnya"
"2019-04-24 20:47:19","1","lebih mudah pakai app!","5","Lainnya"
"2019-04-24 20:44:18","-1","pas awal baik"" aja, eh hari ini di update malah error bug terus. Gimana mau belanja di appnya ini? fix it please","2","Tampilan"
"2019-04-24 20:43:22","-1","Setelah aku perbarui kok malah makin jelek ya. Setiap mau view pasti gabisa, langsung keluar. Sebelumnya juga suka tiba tiba ke log out sendiri, dan pas login gabisa, langsung keluar juga. Terus loadingnya tuh juga lama banget. Mohon diperbaiki lagi ya","1","Tampilan"
"2019-04-24 19:50:11","1","Praktis dan nyaman","5","Lainnya"
"2019-04-24 19:46:29","-1","ini kenapa makin eror?? tolong diperbaiki lagi","2","Lainnya"
"2019-04-24 19:26:06","-1","kenapa aplikasinya sering keluar sendiri sih...jadi nggak bisa belanja pakai aplikasi...tolong ditingkatkan lagi","2","Tampilan"
"2019-04-24 18:03:18","-1","sumpah cari produk susah banget sebel aku","1","Tampilan"
"2019-04-24 17:57:43","1","akhirnya appnya bisa ke pake, sukses terus soco. please updatetan appnya diperbaiki lagi, soalnya semenjak aku update, saat mau masukin di keranjang, ga bisa","5","Tampilan"
"2019-04-24 17:56:15","-1","Selalu force close kalau lagi buka apps nya. Hadehhhh","2","Tampilan"
"2019-04-24 17:41:42","0","setiap lihat produk sering reload terus keluar sendiri. jadi ga bisa beli deh. :(","3","Tampilan"
"2019-04-24 17:06:07","1","masih sering keluar sendiri waktu lihat detail produk. tolong segera perbaiki lagi","4","Tampilan"
"2019-04-24 16:14:37","0","Aduh abis di perbarui kok makin ngelag ya? Suka keluar sendiri aplikasinya huh","3","Tampilan"
"2019-04-24 15:49:21","-1","parah sih abis di update bukannya membaik malah makin parah. gabisa digunain tutup paksa muluuu","1","Tampilan"
"2019-04-24 15:44:43","1","❤️","5","Lainnya"
"2019-04-24 14:33:27","-1","kenapa ya kalo mau liat2 produknya tiba2 keluar terus, tolong diperbaiki ka","2","Tampilan"
"2019-04-24 14:20:42","1","suka banget","5","Lainnya"
"2019-04-24 13:42:36","1","mohon bantuannya utk mendaftar karna drtd bbrpa kli mndaftar ketika login. gak bisa terus","4","Tampilan"
"2019-04-24 13:16:25","0","crasshhh","3","Lainnya"
"2019-04-24 13:12:12","1","setiap mau masukin ke keranjang atau lihat produk malah kembali ke halaman utama .tlg diperbaiki","4","Tampilan"
"2019-04-24 12:54:48","-1","app.nya close sendiri terus","1","Tampilan"
"2019-04-24 12:48:39","0","kenapa ya tiap buka produk, langsung balik ke menu? jadi nggak bisa klik buy","3","Tampilan"
"2019-04-24 12:45:20","1","bagus","5","Lainnya"
"2019-04-24 11:12:04","-1","mau checkout gabisa bisa malah balik ke page awal lagi","1","Tampilan"
"2019-04-24 10:28:01","-1","habis update malah force closed terus😌😌","1","Tampilan"
"2019-04-24 09:14:19","-1","lemot","1","Lainnya"
"2019-04-24 08:51:32","-1","eksekusi nya masih kurang mulus,jadi loading nya lama banget dan suka ke logout dengan sendirinya","2","Tampilan"
"2019-04-24 07:19:42","0","aplikasinya sering terhenti","3","Lainnya"
"2019-04-24 06:25:01","1","toko online yang paling aku suka 😍😍😍😍😍","5","Lainnya"
"2019-04-24 06:21:41","0","applikasinya terlalu lemot, setiap mau view produk pasti keluar sendiri. kode voucher juga gak bisa dipake, sia2 dong install aplikasinya. mending belanja di web","3","Tampilan"
"2019-04-24 06:07:04","1","yeeey akhirnya ada appnyaaa. baru download langsung dapet diskon gede2an😙","5","Layanan"
"2019-04-24 04:01:45","0","Aplikasi masih lemot, sulit sekali untuk mencari produk dengan cepat, kadang produknya sudah ketemu, begitu dibuka, eehh...malah kembali lagi ke menu awal. Diulangi berkali-kali masih begitu terus. Akhirnya tidak jadi belanja.","3","Tampilan"
"2019-04-24 00:31:11","1","belanja make up sama skincare ori harga bersaing ya di sini..di Sociolla!","5","Produk"
"2019-04-24 00:17:55","-1","sayangnya aplikasi ini sering terhenti dgn sendirinya. jadi sangat mengganggu.","1","Tampilan"
"2019-04-23 23:56:47","0","kalo udh ga ngelog out sendiri gw tambahin bintang","3","Tampilan"
"2019-04-23 23:36:52","1","Aku tidak pernah menyangka ternyata soco se-addict ini. Huhu","5","Lainnya"
"2019-04-23 20:42:23","0","saya udah melakukan pembayaran kok statusnya masih awaiting payment verification yah? apa memang lama? padahal saya sudah melakukan konfirmasi pembayaran..","3","Layanan"
"2019-04-23 19:29:02","-1","Tidak bisa sign up","1","Tampilan"
"2019-04-23 15:29:13","0","lemot parah , blm siap launching kaya na . masih butuh bnyak perbaikan ..","3","Lainnya"
"2019-04-23 15:20:04","-1","Parah, lemot bgt. Ga ngerti lagi, mau add produk bwt dibeli aja loadingnya lama bgt. Kan jadi males beli -_-","1","Lainnya"
"2019-04-23 11:06:21","-1","mau login keluar terus... gmn ini???","1","Tampilan"
"2019-04-23 11:05:33","-1","ko ga bisa bisa login yaa","1","Tampilan"
"2019-04-23 11:03:51","-1","kok aplikasi terhenti? saat sign in. kesel","1","Tampilan"
"2019-04-23 10:58:51","-1","napa lemot bgt masuk keluar mulu tolong diperbaiki","1","Lainnya"
"2019-04-23 10:48:31","-1","tolong diperbaiki lagi app nya, masih berat dan suka error.","1","Lainnya"
"2019-04-23 09:56:43","-1","apaan, di buat login aja ngga bisa","2","Tampilan"
"2019-04-23 09:46:39","-1","2-3 hari lalu awal install lemot bgt, untung udah sempat order dan tinggal nunggu barangnya. Ini mau order lagi malah appnya tiba"" close mulu, ke-logout. Mohon solusinya. Terima kasih.","2","Tampilan"
"2019-04-23 09:21:01","-1","gak bisa log in","2","Tampilan"
"2019-04-22 23:42:51","-1","parah banget dong mau order via aplikasi kaga bisa loading terus muter terus gila sih ini kenapa coba berjam-jam aku coba engga bisa juga gimana mau belanjaa?","1","Lainnya"
"2019-04-22 21:12:00","-1","loading lama, mau order ke luar mulu","1","Lainnya"
"2019-04-22 20:32:49","0","kadang lemot, gatau trlalu berat apa gimana","3","Lainnya"
"2019-04-22 20:15:39","-1","mau checkout tp loading ga kelar2, katanya ada vocer klo pke soco app belinya, tp in gabisa checkout","2","Tampilan"
"2019-04-22 19:37:14","0","kurang efektif,tapi lmyan bagus!! klo bisa adain cod atau pembyaran via alfamart/indomaret","3","Tampilan"
"2019-04-22 17:57:26","-1","cara login nya susah bnget gmna padahal email sama paswort udh bener","2","Tampilan"
"2019-04-22 15:59:38","1","setelah penantian yg lama, akhirnya ada apl nya juga!!!! ❤️","5","Lainnya"
"2019-04-22 13:05:40","-1","lemottttt","1","Lainnya"
"2019-04-22 12:16:08","1","tingkatkan selalu ya performa aplikasi nya","5","Lainnya"
"2019-04-21 16:45:22","1","mantulll👌 skrg ga usah ngbrowser lagi kalau mau belanja make up, terdabestt sociolla👌👌","5","Lainnya"
"2019-04-21 15:50:15","1","sangat membantuuu , biasa beli lwt web terus , skrg lbh gampang dgn ada appnya , banyakin promonya lagi ya hhehehehe","5","Layanan"
"2019-04-21 15:37:41","1","gut","5","Lainnya"
"2019-04-21 15:28:23","1","i think so good","5","Lainnya"
"2019-04-21 09:26:41","-1","app masih lemot untuk di akses, dan saran saya mohon ditambahkan kolom untuk mengedit alamat email karena update orderan biasanya kan lewat email. saya sudah contact dengan cs namun hasilnya tidak memuaskan cuma disuruh bikin akun lagi. mohon komen saya dipertimbangkan.","2","Layanan"
"2019-04-20 20:35:06","1","hum","4","Lainnya"
"2019-04-20 18:05:09","-1","lemotnya juara, parah banget","1","Lainnya"
"2019-04-20 17:39:50","-1","suka minta apdet. kalo dipake buka produk kadang keluar sendiri.","2","Tampilan"
"2019-04-20 15:58:46","1","belanja jadi mudah dan dijamin ori...","5","Produk"
"2019-04-20 12:18:00","-1","App sangat lemot, walaupun koneksi lancar, tetap error, padahal di web tidak. Mohon diperbaiki app nya.","2","Lainnya"
"2019-04-20 11:53:33","-1","tidak bisa login, ket: username/e-mail/password salaah teruuusss, sudah sampe 10 e-mail di masukan gak bisa juga🌛☄😩😴","1","Tampilan"
"2019-04-20 10:15:41","-1","aplikasi super lelet padahal baru aja install. tolong diperbaiki","2","Lainnya"
"2019-04-20 09:25:59","-1","susah mencari produk yang saya inginkan","2","Tampilan"
"2019-04-20 07:51:36","0","suka eror","3","Lainnya"
"2019-04-20 07:08:56","-1","tampilannya udh bagus, tp urusan lemot, eror, dan gangguan2 lainnya masi perlu d perbaiki. masi lebih mudah belanja d web dari pada di app, pdhl bnyk discount2 tambahan kalo lewat app, tp kalo kaya gini appnya sama aja boong 😁.","1","Tampilan"
"2019-04-20 06:16:25","-1","gabisa dipakai , apalah itu vouchernya -_-","1","Layanan"
"2019-04-20 03:46:50","-1","kalo ngga diupdate g bisa dibuka!","1","Lainnya"
"2019-04-19 23:48:36","-1","aplikasinya lemot bgt pdhl udh pake wifi, performanya juga blm bagus kalau dibandingin sm e-commerce lain masih kalah saing. Mohon diperbaiki ya.","1","Lainnya"
"2019-04-19 21:57:49","0","GIMANA MAU MERUBAH METODE PEMBAYARAN? saya salah tekan, kirain kartu debit itu atm, gimana ubahnya","3","Tampilan"
"2019-04-19 21:57:49","1","Banyak diskon hehe","5","Layanan"
"2019-04-19 21:55:44","1","sering log out sendiri...","4","Tampilan"
"2019-04-19 21:14:01","-1","sampe saat ini masih lemot lg coba d update","1","Tampilan"
"2019-04-19 20:46:28","-1","kurang bagus aplikasinya...sepertinya masih banyak yg harus diperbaiki.via web malah lebih lancar...ayo socioolla biar belnja kami lebh bahagia aplikasinya benerin donk","1","Lainnya"
"2019-04-19 20:20:32","0","applikasinya lemoootttttt paraahh","3","Lainnya"
"2019-04-19 20:02:38","-1","ko ga bisa sih buat search product nya, tolong dibenerinn mau jg kebagian promo:(","2","Tampilan"
"2019-04-19 18:20:37","-1","app nya eror2 trs 😑😑😑","2","Lainnya"
"2019-04-19 17:20:06","1","Akhirnya aplikasi nya ada jugaa. Bagus aplikasinya, sekarang udah ga error lagi. walaupun masih sedikit berat, tapi Makasih banyak vouchernya :) selalu puas belanja di sociolla","5","Layanan"
"2019-04-19 17:03:39","1","loadingnya lama","4","Lainnya"
"2019-04-19 16:35:35","-1","KECEWA. LEMOT PARAH. PEMBAYARAN VIA GOPAY GAGAL TERUS!","1","Layanan"
"2019-04-19 16:25:04","0","Suka error kalo nge view barang,padahal mau pesen. Jadi ga jadi beli.","3","Tampilan"
"2019-04-19 16:21:31","1","sangat sangat membantu. dan banyak banget diskonan! kusuka","5","Layanan"
"2019-04-19 16:21:09","1","sangat bagus","5","Lainnya"
"2019-04-19 16:04:51","-1","hendak masukkan produk ke keranjang tidak bisa, proses loading laamaa sekali. lebih mudah akses via website drpd aplikasi.","1","Tampilan"
"2019-04-19 16:00:54","-1","lemot banget kenapasih apa apa load apa apa load :(","2","Tampilan"
"2019-04-19 15:46:41","1","memburu diskon😅","5","Layanan"
"2019-04-19 15:20:06","1","goof","4","Lainnya"
"2019-04-19 15:00:38","-1","lemot bgt sumpah, kesel gue","1","Lainnya"
"2019-04-19 14:54:52","0","setiap mau liat priduknya kenapa eror terus ya. tolong ditingkatkan pelayanannya dong","3","Layanan"
"2019-04-19 13:43:54","-1","Tidak bisa membuka produk. Selalu terhenti","2","Tampilan"
"2019-04-19 12:58:51","1","good","5","Lainnya"
"2019-04-19 12:41:15","1","agak lemot","4","Lainnya"
"2019-04-19 12:39:05","-1","lemot ew","1","Lainnya"
"2019-04-19 12:32:51","-1","lemot banget. padahal antusias belanja","1","Lainnya"
"2019-04-19 12:21:34","-1","bug aplikasi udah diupdate pas dibuka malah minta updtae terozzzz","1","Tampilan"
"2019-04-19 11:52:06","1","Thank you SOCO udah buat aplikasi. Sekarang sudah lebih mudah buat berinteraksi di SOCO Community. Love 💓","5","Lainnya"
"2019-04-19 08:13:24","1","good","5","Lainnya"
"2019-04-19 08:01:48","1","sangat menyenangkan","5","Lainnya"
"2019-04-19 06:35:51","-1","Tiap mau view produk langsung keluar sendiri dari aplikasinya. Pas checkout, free shipping tapi totalan nambah + ongkir 😅","2","Tampilan"
"2019-04-19 06:07:05","-1","susah check out pas masukin kode","1","Tampilan"
"2019-04-18 23:33:35","1","Aplikasinya lemot pada saat melihat produk dan terkadang tiba tiba suka keluar sendiri gitu. Tolong di perbaiki lagi","4","Tampilan"
"2019-04-18 22:44:21","-1","Baru download udah update aja si","1","Tampilan"
"2019-04-18 22:17:49","-1","kalo ada bintang nol, saya kasih nol. sumpah ngga website ngga aplikasi semua bermasalah terus. hadeh","1","Lainnya"
"2019-04-18 21:52:15","-1","Tiap order keluar trus. smoga segera d perbaiki","1","Lainnya"
"2019-04-18 19:27:23","1","bagus","5","Lainnya"
"2019-04-18 19:15:22","-1","Diminta update aplikasi, tapi gak bisa nosa jadi kayak gak bisa di buka gitu;(","1","Tampilan"
"2019-04-18 19:12:36","-1","saya mau masuk kenapa ga bisa-bisa ya disuruh update tapi pas ke sini ga ada tulisan update nya hmmm","2","Tampilan"
"2019-04-18 19:02:37","1","ii","5","Lainnya"
"2019-04-18 18:51:40","-1","baru sign ini disuruh update, setelah di update kok displaynya masih disuruh update lgi? saya bingung harus ngapain. apakh ada yg punya saran ini app nya knp? berharap liat diskonan yg ada kekecawaan :(","1","Tampilan"
"2019-04-18 18:44:43","-1","gimana si pas log-in disuruh update terus gabisa ditutup tapi di cek di play store engga ada perintah update😌","1","Tampilan"
