,At,Sentimen,Review,Bintang,Aspek,data_cleaned_aspek
1638,2019-04-29 08:26:10,1,yeee akhir nya dpt juga aplikasi blanja skincare terbaik jd gak perlu ribet dan repot.... thks u SOCO by Socioalla,5,Lainnya,belanja skincare sulit sulit you soco socioalla
1639,2019-04-29 08:25:45,-1,ini kenapa pas mau liat produk selalu ada tulisan aplimasi terhenti???,2,Tampilan,lihat produk henti
1640,2019-04-29 08:15:56,1,"Recomended , keren bgd",5,Lainnya,recommended keren
1641,2019-04-29 07:30:24,1,aplikasi belanja cosmetik dan skincare online yg bagus banget .tidak perlu lagi ke luar rumah untuk belanja.,5,Produk,belanja kosmetik skincare online bagus rumah belanja
1642,2019-04-29 07:30:22,1,"aplikasi belanja kosmetik dan skincare online yang bagus bnget, gk perlu lg kluar rumah unk belanja, thank you sociolla",5,Produk,belanja kosmetik skincare online bagus rumah belanja thank you
1643,2019-04-29 07:27:51,-1,lemot. susah login. tiba2 logout sndiri. bnyk lagi.....,1,Tampilan,sulit logout sndiri
1644,2019-04-29 07:02:08,1,keren top dah,5,Lainnya,keren mantap
1645,2019-04-29 06:51:16,1,sangat bagus,5,Lainnya,bagus
1646,2019-04-29 06:09:14,0,"suka bgt finally soco ada app nya , tp masih suka crash. min, tlg app nya diperbaiki lg, krn suka log out dan applikasi berhenti , tiap mau blanja keluar tulisan soco telah berhenti truss.",3,Tampilan,suka finally soco suka crash suka log out henti belanja soco henti truss
1647,2019-04-29 06:04:23,1,"keren , belanja terus ,,,",5,Lainnya,keren belanja
1648,2019-04-29 05:48:07,-1,"Ini kok mau lihat produk force lag ya, lemot dan waktu di klik produknya berhenti sendiri. Tolong diperbaiki lah, kan bikin cust jadi gak bisa belanja kalau gini",2,Tampilan,lihat produk force lag ya produk henti cust belanja gin
1649,2019-04-29 02:03:04,1,apps terbaik,5,Lainnya,
1650,2019-04-29 01:03:27,-1,aplikasi lemot ketika mau klik produk keluar sendiri. bikin kesel dan males beli wkwk,1,Tampilan,produk kesal males beli
1651,2019-04-29 00:48:21,-1,"aplikasi sampah, sangat tidak memudahkan orang mau belanja. masa setiap mau masukin keranjang atau buy now langsung kembali ke tampilan menu barang. gila ini aplikasi payah banget. nyusahin orang mau belanja. bikin emosi",1,Tampilan,sampah mudah belanja masuk buy now tampil menu gila payah belanja emosi
1652,2019-04-29 00:27:23,-1,"ini kenapa pas lagi liat produk malah keluar sendiri sih? :( udah clear data semuanya, bahkan udah di un install pun masih kayak gini. tolong dong bantu",1,Tampilan,lihat produk udah clear data udah un install gin bantu
1653,2019-04-29 00:06:54,1,aplikasi mantab..,5,Lainnya,mantap
1654,2019-04-28 23:44:56,0,"this application needs update, bcs when I wanna read a product's review this app getting down suddenly, so it's little bit annoying me.",3,Tampilan,this application needs update when wan read product this getting down suddenly so it little bit annoying me
1655,2019-04-28 23:17:23,1,"bagus aplikasinya, ngebantu bgt buat aku utk belanja kosmetik jd ga perlu browser2 lg . thank you sociolla 💋💋💋",5,Produk,bagus ngebantu belanja kosmetik browser 2  thank you
1656,2019-04-28 23:09:48,1,is the best!,5,Lainnya,is best
1657,2019-04-28 23:07:13,1,"Mempermudah aku dalam membeli skin care, gk perlu repot"" keluar rumah. Dan sangat suka sekali dengan produk dari sociolla",5,Produk,mudah beli care sulit rumah suka produk
1658,2019-04-28 23:01:32,1,"aplikasinya keren,sangat memudahkan untuk pencinta beauty👍",5,Lainnya,keren mudah cinta beauty
1659,2019-04-28 22:57:56,0,apk ini setelah di update malah sering keluar sendiri,3,Tampilan,update
1660,2019-04-28 22:52:12,-1,"sumpah ini aplikasinya kenapa sig, lwmot bgt dan close2 terus huhuhuhuhuhuhu tolong diperbaiki lagi ya soco nya, padahal aku dah seneng bgt ada aplikasi jni. mungkin harus bener2 dipersiapkan biar bisa digunakan dengan baik oleh ciwi2 didunia ini.",1,Tampilan,sumpah sig lwmot close-close sedih ya soco wanita dunia
1661,2019-04-28 22:36:48,-1,"aplikasi sering keluar sendiri,gabisa checkout!!!",1,Tampilan,
1662,2019-04-28 21:58:48,0,aplikasinya lemot dan suja keluar sendiri. pas mau liat reviewan nya suka keluar sendiri.,3,Tampilan,suja lihat reviewan suka
1663,2019-04-28 21:56:49,-1,"tiap liat produk kemabali lagi, jadi gak bisa beli produkk:((((((",2,Tampilan,lihat produk kemabali beli produk
1664,2019-04-28 21:28:27,1,"lemot dikit, but its okay.",4,Lainnya,dikit but its okay
1665,2019-04-28 21:18:56,-1,g bisa beli tiap kali klik yg tambah keranjang jd ke close,1,Tampilan,beli close
1666,2019-04-28 20:58:53,-1,"itu aq mau lihat detail gbr barangnya knp aplikasinya tiba2 selalu kembali ke halaman sebelumnya ya. tiap mau buka detail gbr, kembali ke halaman sebelumnya. begitu terus",2,Tampilan,lihat detail gambar halaman ya buka detail gambar halaman
1667,2019-04-28 20:52:02,-1,parah abis...error trs aplikasinya...mengecewakan,1,Lainnya,parah habis error kecewa
1668,2019-04-28 20:49:27,-1,"tiap milih2 produk bentar langsung ketutup, ada kode promo diskon berasa percuma klo sering force close",2,Tampilan,milih 2  produk bentar tutup kode promo diskon asa force close
1669,2019-04-28 20:40:35,1,recoment bgt and terpercaya gak kecewa belanja di sociolla happy shopping,5,Lainnya,recommended and percaya kecewa belanja happy shopping
1670,2019-04-28 20:00:51,-1,aplikasinya masih lemot harus diperbaiki lagi kedepannya ditambah kalo mau view product suka ngeback sendiri,2,Tampilan,view product suka ngeback
1671,2019-04-28 19:53:32,-1,"lemot banget aplikasinya, tiap mau liat barang selalu tbtb ke log out",1,Tampilan,lihat log out
1672,2019-04-28 19:39:12,-1,aplikasi lemottttt,2,Lainnya,lambat
1673,2019-04-28 18:04:27,0,barang-barang yang mau saya beli tiba-tiba hilang di keranjang sangat susah mecari lagi karna aplikasi berulang kali tiba-tiba berhenti,3,Tampilan,beli hilang sulit mecari henti
1674,2019-04-28 17:04:59,-1,Lemot parah,1,Lainnya,parah
1675,2019-04-28 16:56:53,1,Aplikasinya lumayan...produknya bagus bagus...,5,Produk,produk bagus bagus
1676,2019-04-28 16:45:29,1,suka banget sama aplikasinya... produk yang di tawarkan berkualitas tinggi. gak nyesel deh,5,Produk,suka produk tawar kualitas sesal
1677,2019-04-28 16:28:26,-1,selalu eror sehingga tidak dapat berbelanja di aplikasi,1,Lainnya,error belanja
1678,2019-04-28 16:03:44,-1,payah aplikasinya keluar terus pas liat produk,1,Tampilan,payah lihat produk
1679,2019-04-28 15:03:22,1,seneng dech sociolla ada aplikasinya 😘😘,5,Lainnya,
1680,2019-04-28 14:36:40,1,mantull nh,5,Lainnya,mantap
1681,2019-04-28 14:30:15,1,awesome apps to effortless shopping.,5,Lainnya,awesome effortless shopping
1682,2019-04-28 14:28:27,1,apps yg cukup membantu untuk mencari brg yg di inginkan dan pencariannya pun jg mudah,5,Tampilan,bantu cari cari mudah
1683,2019-04-28 14:26:18,1,"Produk bagus real pick ,Pengiriman cepat , Kurir Ramah",5,Layanan,produk bagus real pick cepat kurir ramah
1684,2019-04-28 14:18:33,-1,aplikasi suka berhenti tbtb dan keluar sendiri. tolong di perbaiki,2,Tampilan,suka henti
1685,2019-04-28 14:14:41,1,akhirnya lebih mudah belanja di sociolla 😘😘😘 good,5,Lainnya,mudah belanja good
1686,2019-04-28 14:01:09,1,akhirnya ada aplikasinya. semakin mudah dan gampang untuk berbelanja di sociolla 😊👍👍,5,Lainnya,mudah mudah belanja
1687,2019-04-28 12:59:41,1,Dengan adanya aplikasi ini membantu dan mempermudah untuk belanja di Sociolla,5,Lainnya,bantu mudah belanja
1688,2019-04-28 12:58:32,1,"Belanja skincare sama make up gampang, ga perlu pergi ke luar. online shop trusted, banyak diskon, pengirimannya juga cepet. mantul sih♥",5,Layanan,belanja skincare make up mudah pergi online shop trusted diskon cepet mantap
1689,2019-04-28 12:38:15,0,"app lemod, sering error, app sering ketutup sendiri.",3,Tampilan,lambat error tutup
1690,2019-04-28 12:20:16,1,nice app,5,Lainnya,nice
1691,2019-04-28 12:18:52,1,Fantastic,5,Lainnya,fantastic
1692,2019-04-28 11:55:54,1,kangge ningmas ningmas,5,Lainnya,ningmas ningmas
1693,2019-04-28 11:41:59,1,"Widiihhh udah ada appsnya, makin mudah aja belanja di sociolla. Sukses terus buat sociollaa...",5,Lainnya,udah mudah belanja sukses sociollaa
1694,2019-04-28 11:22:25,1,saya suka aplikasi nya,5,Lainnya,suka
1695,2019-04-28 11:17:09,1,TOP,5,Lainnya,mantap
1696,2019-04-28 11:16:51,-1,pas lihat produk nya malah ke close gitu aja,2,Tampilan,lihat produk close
1697,2019-04-28 10:53:46,-1,Lemot nya kebangetan,1,Lainnya,
1698,2019-04-28 10:49:57,1,good,5,Lainnya,good
1699,2019-04-28 10:45:34,1,mantab kali,5,Lainnya,mantap
1700,2019-04-28 10:29:24,1,ok banget,5,Lainnya,
1701,2019-04-28 10:17:47,1,the best❤,5,Lainnya,best
1702,2019-04-28 10:16:47,1,recommended untuk yang suka belanja online,5,Lainnya,recommended suka belanja online
1703,2019-04-28 10:03:18,1,muantapppp 👍,5,Lainnya,mantap
1704,2019-04-28 09:59:00,1,recomend buat yang lagi nyari cosmetic dan skincare original 100% cakep,5,Produk,recommended cari cosmetic skincare original  100  cakep
1705,2019-04-28 09:58:07,1,jadi lebih praktis,5,Lainnya,praktis
1706,2019-04-28 09:56:40,1,Banyak diskon banyak promoo recomend belanja kosmetik/skincare buat istri dirumah mantabb👍👍❤😍😙,5,Layanan,diskon promoo recommended belanja kosmetik skincare rumah mantabb
1707,2019-04-28 09:52:52,1,Aplikasi Mantab,5,Lainnya,mantap
1708,2019-04-28 09:51:16,1,Masih berat tp lumayan bisa dipakai kok hg penting sabar. Kalau ga sabar beli di toko aja kak ga usah via app. Wkwkw.,5,Lainnya,sabar sabar beli toko via
1709,2019-04-28 09:44:26,1,rekomendasi buat istri yang suka dandan 😍😍,5,Lainnya,rekomendasi suka dandan
1710,2019-04-28 09:32:48,-1,"Mau check out malah keluar keluar sendiri app nya. Jadi ngga bisa belanja, ini gemana ya mohon cepat ditindak",2,Tampilan,check out belanja ya cepat tindak
1711,2019-04-28 09:31:57,1,belanja di sociolla murah2 banyak diskon dan dijamin ori. pokoknya klo belanja makeup enakan disini deh,5,Produk,belanja murah diskon jamin original pokok belanja makeup nyaman
1712,2019-04-28 09:11:52,1,Bangga banget belanja disini,5,Lainnya,bangga belanja
1713,2019-04-28 09:06:55,-1,aplikasinya sering keluar tb2 bahkan sampai akun ke logout sendiri tolong perbaikannya,2,Tampilan,logout
1714,2019-04-28 08:54:52,1,"Yeyy akhirnya SOCO App, tempat belanja nyaman dan aman buat belanja cosmetics karna semua product nya original .",5,Produk,soco belanja nyaman aman belanja kosmetik product original
1715,2019-04-28 08:37:26,-1,"aplilasi ketutup sendiri kalo mau liat produknya, keganggu bgt mending pake web kalo gitu",1,Tampilan,tutup lihat produk ganggu web
1716,2019-04-28 08:14:19,1,Banyak diskon. Produk trusted,5,Layanan,diskon produk trusted
1717,2019-04-28 08:03:21,1,"sejak skincare korea hype,harus selalu jastip dan agak ragu.sekarang tinggal download SOCO aplikasi ini,skincare yang susah didapat di drugstore DISINI ADAAAA! online shop trusted,produknya asli,banyak diskon,dan pengirimannya cepet.Ah mantul sih!!!",5,Produk,skincare korea hype jastip ragu tinggal soco skincare sulit drugstore adaa online shop trusted produk diskon cepet mantap
1718,2019-04-28 07:35:45,-1,suka keluar sendiri aplikasinya,2,Tampilan,suka
1719,2019-04-28 07:06:32,1,di sociolla makin mudah dan hemat belanja kosmetik dijamin ori 👍👍👍,5,Produk,mudah hemat belanja kosmetik jamin original
1720,2019-04-28 06:17:39,1,"Dpt kemudahan buat chek product, liat review2nya buat cari yg rekomend, bisa liat tips and trick juga, Trusted dan Promonya Kerennn...",5,Tampilan,mudah check product lihat cari rekomend lihat tips and trick trusted keren
1721,2019-04-28 05:43:03,1,"sangat recommended dan memudahkan belanja tanpa takut kosmetik palsu, dijamin original bukan kaleng kaleng dah 👍",5,Produk,recommended mudah belanja kosmetik palsu jamin original
1722,2019-04-28 02:08:14,0,"kenapa setelah diupdate malah makin lemot, padahal sebelum2nya bisa2 aja gk pernah keluar sendiri, jadi ribet untuk saat ini",3,Tampilan,diupdate sebelum 2 nya sulit
1723,2019-04-28 01:59:33,1,belanja mudah harga murah barang nya juga mewah,5,Produk,belanja mudah harga murah mewah
1724,2019-04-28 01:48:57,-1,"setiap membuka produk, akan langsung keluar dri aplikasi. sehingga tidak bisa melakukan transaksi",1,Tampilan,buka produk laku transaksi
1725,2019-04-28 01:41:08,1,"terima kasih sociolla semakin mudah berbelanjanya sudah tak repot lagi belinya harus beli di mall,bagus packingnya dan barang sesuai pesanan nya,thank you sociolla",5,Layanan,mudah belanja sulit beli beli mall bagus packingnya sesuai thank you
1726,2019-04-28 00:28:16,1,Asikk bgt belanja disini. Selain gampang cari skincare & makeup import. Disini jg selalu ada diskon. Ditambah klo kt review prodak aja suka di kasih hadiah! Love it..,5,Layanan,belanja mudah cari skincare makeup import diskon prodak suka hadiah love it
1727,2019-04-28 00:07:43,-1,aplikasi bug mulu.. tiap buka konten force close mulu.. tolong diperbaiki admin..,2,Tampilan,bug buka konten force close
1728,2019-04-27 23:19:57,1,👍👍👍👍,5,Lainnya,
1729,2019-04-27 22:55:57,1,"dimanapun kapanpun,sekarang jadi lebih mudah berbelanja disociolla,thanks sociolla🤩🥰",5,Lainnya,mudah belanja disociolla sociolla
1730,2019-04-27 22:54:52,1,"aplikasinya bagus banget, keren parah...",5,Lainnya,bagus keren parah
1731,2019-04-27 22:51:16,1,the best online beauty destination eveeerrr!!,5,Lainnya,best online beauty destination eveerr
1732,2019-04-27 22:48:21,-1,aplikasinya kyaknya hrus di optimalin lg deh..sebelum buat promo diskon 50% jika membeli di app. orang2 akan senang dgn promo ini n pastinya akan mendownload app ny..tpi setelah didownload thu2nya aplikasinya msih bermasalah bakalan kecewa...makasih..sy hrap masukan saya di dengarkan,2,Tampilan,kyaknya optimalin promo diskon  50  beli promo mendownload ny tpi didownload kecewa makasih sy harap masuk dengar
1733,2019-04-27 22:47:36,0,"bagus, tapi lemot, tolong diperbaiki lagi",3,Lainnya,bagus
1734,2019-04-27 22:38:28,1,"Membantu sekali untuk yang ingin belanja di sociolla, tanpa harus buka web.. banyak promo yang diadakan oleh app ini.. semoga semakin sukses sociolla.",5,Layanan,bantu belanja buka web promo moga sukses
1735,2019-04-27 22:35:43,-1,liat produk tiba2 keluar sendiri muncul notifikasi buka ulang aplikasi gimana mau checkout beli,1,Tampilan,lihat produk notifikasi buka beli
1736,2019-04-27 22:27:07,1,"the best I've just seen, going forward sociolla...",5,Lainnya,best just seen going forward
1737,2019-04-27 22:26:29,1,"aplikasi penak gaes, nek blonjo neng sociolla wae, akeh diskonan lowww,, barang berkualitas harga juga pas di kantong 😁",5,Layanan,nyaman gaes belanja diskon kualitas harga kantong
1738,2019-04-27 22:25:50,1,"yeeh akhir nya yg di tunggu*, tambah gampang belanja di sociilla ❤❤❤",5,Lainnya,mudah belanja sociilla
1739,2019-04-27 22:17:35,1,"yeaayyy sekarang udah ada aplikasinya, belanja jadi mudah udah gitu semua produknya original ditambah banyak diskon'an nya😍 aaahhh makin cinta deh eyke sama sociolla😀",5,Layanan,udah belanja mudah udah produk original diskon cinta sociolla
1740,2019-04-27 22:16:34,1,"terrrr wahuiiii belanja aman tanpa repot"" banyak diskon nye juga lg kg rugihh dh",5,Layanan,belanja aman sulit diskon rugi
1741,2019-04-27 22:14:03,1,Sociolla is the BEST,5,Lainnya,is best
1742,2019-04-27 22:11:06,1,Trusted SOCO No.1,5,Lainnya,trusted soco no
1743,2019-04-27 22:08:57,1,"good aplication, i love Sociolla...",5,Lainnya,good aplication love
1744,2019-04-27 22:07:30,1,"Aplikasi sangat membantu untuk kebutuhan kosmetik masa kini, terimakasih sociolla😍😍",5,Lainnya,bantu kosmetik sociolla
1745,2019-04-27 22:05:59,1,Belanja oneline kosmetik terlengkap dan sudah BPOM banyak diskonnya lagi😁,5,Produk,belanja oneline kosmetik lengkap bpom diskon
1746,2019-04-27 22:02:41,1,good,5,Lainnya,good
1747,2019-04-27 22:01:37,1,👍,5,Lainnya,
1748,2019-04-27 22:00:27,1,"Apps yang membantu banget utk mencari kebutuhan kosmetik, komplit dan langsung bisa membeli tanpa harus keluar rumah",5,Produk,bantu cari kosmetik complete beli rumah
1749,2019-04-27 21:49:12,1,"Thank You SOCO untuk aplikasi nya, sekrang lebih mudah berbelanja di Sociolla dan Akses nya pun cepet gak lemot. 👍👍",5,Lainnya,thank you soco mudah belanja akses cepet
1750,2019-04-27 21:41:02,1,"Gampng bgt skrg cari skin care gk usah jauh2 ke luar rumah tinggl klik aja,aplikasiya ngebantu bgt buat aku yg sibuk dan gk sempet keluar buat cari2 skin care 😍 thanks soco by sociolla 😘😘",5,Produk,mudah cari care rumah tinggl aplikasiya ngebantu sibuk cari 2  care soco
1751,2019-04-27 21:33:30,1,Aplikasi nya Stabil dan bagus.. sangat membantu cari kebutuhan perawatan kecantikan dan lebih muda mencari & membeli prodak kosmetik yg kt mau.,5,Produk,stabil bagus bantu cari awat cantik muda cari beli prodak kosmetik
1752,2019-04-27 21:25:51,1,aplikasi yang sangat bagus dan mempermudah untuk belanja 👍👍👌,5,Lainnya,bagus mudah belanja
1753,2019-04-27 21:00:36,1,👌,5,Lainnya,
1754,2019-04-27 20:43:16,-1,janji min belanja sekian dapat free gift ternyata bohong. aplikasi susah dipake error trus. banyak iklan disc misal 40% ternyata ga disc samsek.. kl pun disc barang nya kosong.,1,Layanan,janji belanja sekian gift nyata bohong sulit error iklan discount  40  nyata discount discount kosong
1755,2019-04-27 20:01:49,-1,"nyoba log in berkali-kali, gagal trus",1,Tampilan,nyoba log gagal
1756,2019-04-27 19:14:50,0,aplikasinya bagus tapi suka tiba2 keluar sendiri :( sedih padahal mau belanja disoco,3,Tampilan,bagus suka sedih belanja soco
1757,2019-04-27 17:57:35,-1,applikasi zonk ....... udh sampe uninstall install beberapa kali tetep aja ga jalan2 ini app,1,Tampilan,zonk sampe uninstall install jalan 2 
1758,2019-04-27 17:55:05,0,Update itu biar bagus bkn tmbh lemot,3,Tampilan,update bagus
1759,2019-04-27 17:43:23,-1,aplikasi sering berhenti/keluar dengan sendiri nya,1,Tampilan,henti
1760,2019-04-27 17:33:22,-1,"lemoot pas mau buka bagian SHOPING BAG, sama skali ga bs di buka hiiiks kaya apa mau check out klo sama skali ga bs dibuka????",2,Tampilan,lambat buka shoping bag buka sedih check out buka
1761,2019-04-27 17:16:40,-1,suka berhenti sendiri ... bad apps,1,Tampilan,suka henti bad
1762,2019-04-27 16:32:07,-1,Maaf aku kasih segini dulu. soalnya tiap baru buka menu belanja pasti terhenti sendiri. tolong diperbaiki lagi bug nya. oh ya sekedar saran nih ya kalau emang app nya belum mateng bener mending jangan di launching dulu. kan bisa di uji dulu pake uji usability or something. soalnya kalau kayak gini kan kasian yang mau belanja malah gagal soalnya appnya terus2an force close. terima kasih,2,Tampilan,maaf gin buka menu belanja henti bug oh ya dar saran ya matang launching uji uji usability or something gin kasi belanja gagal force close
